,num_sensors,record_freq,record_bytes,stochasticity,mean_mining_time,std,min,max
1282,10,0.1,100,0,1.0018214936247722,0.04267895997763199,1.0,2.0
1283,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
1284,10,0.001,1,0,Failed on tick 300,,,
1285,10,0.01,1,0,1.0,0.0,1.0,1.0
1286,10,0.1,1,0,1.0,0.0,1.0,1.0
1287,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
1288,10,0.001,10,0,1.0,0.0,1.0,1.0
1289,10,0.01,10,0,1.0,0.0,1.0,1.0
1290,10,0.1,10,0,1.0054844606946984,0.07392138455875996,1.0,2.0
1291,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
1292,10,0.001,100,0,1.0,0.0,1.0,1.0
1293,10,0.01,100,0,1.0,0.0,1.0,1.0
1294,10,0.1,100,0,1.0036429872495447,0.06030206847690137,1.0,2.0
1295,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
1296,10,0.001,1,0,1.0,0.0,1.0,1.0
1297,10,0.01,1,0,1.0,0.0,1.0,1.0
1298,10,0.1,1,0,1.00355871886121,0.05960180646446991,1.0,2.0
1299,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
1300,10,0.001,10,0,1.0,0.0,1.0,1.0
1301,10,0.01,10,0,1.0,0.0,1.0,1.0
1302,10,0.1,10,0,1.0017452006980803,0.04177559931443569,1.0,2.0
1303,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
1304,10,0.001,100,0,1.0,0.0,1.0,1.0
1305,10,0.01,100,0,1.0,0.0,1.0,1.0
1306,10,0.1,100,0,1.0018018018018018,0.04244763599780088,1.0,2.0
1307,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
1308,10,0.001,1,0,1.0,0.0,1.0,1.0
1309,10,0.01,1,0,1.0,0.0,1.0,1.0
1310,10,0.1,1,0,1.0,0.0,1.0,1.0
1311,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
1312,10,0.001,10,0,1.0,0.0,1.0,1.0
1313,10,0.01,10,0,1.0,0.0,1.0,1.0
1314,10,0.1,10,0,1.0,0.0,1.0,1.0
1315,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
1316,10,0.001,100,0,1.0,0.0,1.0,1.0
1317,10,0.01,100,0,1.0,0.0,1.0,1.0
1318,10,0.1,100,0,1.0185497470489038,0.21275204759099,1.0,4.0
1319,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
